Time_Spent_on_Site,Total_Amount_Spent,Page_Views,AOV,Group
149.4533439,97.11,25,20.42110941,A
63.73573022,51.35,22,13.78178159,A
188.0612331,95.98,28,18.44463434,A
83.82733464,20.97,18,9.197241728,A
149.4447646,134.62,27,28.5192331,A
93.43315301,100.43,19,18.80052975,A
180.5222748,80.85,25,19.13506857,A
302.7210356,426.76,37,106.1203076,A
108.431062,97.36,24,22.44302484,A
111.6347985,101.86,32,25.94191494,A
97.22654366,312.33,26,42.85054471,A
61.4935136,76.19,17,14.07059124,A
119.7036008,658.84,33,82.59787072,A
81.19652759,17.18,26,8.922984478,A
188.7174206,13.18,26,13.07808443,A
79.72032938,38.66,12,10.45026002,A
83.98523608,204.25,19,23.68751705,A
95.40530221,84.54,30,16.09075858,A
120.447446,0,27,0,A
117.3509183,292.88,26,46.14389382,A
111.1991726,324.64,30,16.38594267,A
129.1008998,1375.53,19,180.9159567,A
125.2201079,239.74,19,25.0303993,A
157.4607611,103.72,24,24.00000647,A
126.7098644,397.4,26,57.51580532,A
66.02329294,58.48,21,12.07347051,A
145.7998274,78.02,31,17.39757438,A
81.59559723,9.74,20,7.112911036,A
44.9964198,9.49,20,6.158335927,A
109.166834,77.9,21,16.87971951,A
100.2626453,12.61,18,8.513848204,A
101.9163625,46.87,26,12.1983536,A
672.0438741,1463.11,18,139.3934936,A
86.49287652,73.59,15,15.83111823,A
120.3234591,52.37,21,13.48549751,A
112.4208961,77.2,20,17.39291475,A
145.0886511,69.11,21,17.29663401,A
227.082315,196.34,29,56.09561611,A
96.1156071,73.67,20,14.67468996,A
66.24506383,59.05,18,11.5221261,A
118.4230753,127.56,18,18.1972794,A
123.236232,98.46,18,15.74912496,A
98.79724388,63.11,20,13.28347606,A
102.7519362,48.1,20,13.63048804,A
71.9315565,13.73,16,8.628574339,A
64.85550582,149.78,26,21.88442556,A
75.88850387,36.3,18,9.775292495,A
68.5256654,80,14,13.10583813,A
104.3559847,103.62,22,19.87436334,A
69.29761118,72.38,14,11.74203315,A
104.2615645,221.64,28,32.27067069,A
75.81805526,228,26,22.53917939,A
91.10494826,45.77,33,10.68742049,A
183.1840627,273.78,22,45.70198469,A
160.9783097,128.56,24,26.50011298,A
58.51364423,46.94,24,11.54092634,A
58.78791702,23.15,22,7.469728118,A
163.5898858,73.94,26,18.4444526,A
84.76987486,258.06,18,40.88301183,A
104.6527692,115.56,32,27.8773096,A
116.8635111,125.38,22,20.22250568,A
92.59250563,169.1,21,25.62068311,A
43.76465729,28.59,17,7.870304551,A
95.43613676,56.73,21,15.84155245,A
181.514539,0,33,0,A
122.8204743,894.34,30,135.8445688,A
147.6629603,247.1,28,27.90713156,A
34.90063205,54.67,15,7.850865346,A
127.5252012,88.28,22,19.33328463,A
102.6790999,21.93,22,11.11762795,A
41.87047847,90.59,18,12.32361008,A
54.11871411,630.57,20,65.59340471,A
101.4833369,58.54,23,14.87464499,A
103.1171435,685.45,23,54.19126234,A
188.9020076,106.9,34,28.53478005,A
58.21490738,39.75,20,9.895463369,A
84.53651952,20.29,18,9.602014886,A
155.2176126,27.51,25,14.59771969,A
123.7474307,65.47,16,17.98425758,A
106.1395211,13.2,15,10.44921273,A
182.1829017,178.91,24,26.85777188,A
192.5240837,84.79,25,22.29544686,A
89.13509803,88.52,19,16.30455835,A
74.04479816,20.17,23,9.242247191,A
115.5728509,51.8,25,15.66278832,A
96.93374605,25,21,10.55597941,A
181.3338728,28.41,31,18.41184789,A
170.4746389,100.3,23,22.66995949,A
133.1827798,14.24,24,10.32640139,A
110.3538769,20.19,26,10.49110127,A
138.4442639,0,21,0,A
122.2124315,60.81,27,15.32577834,A
101.2398078,38.19,21,11.03794552,A
176.5141247,434.57,36,21.18179255,A
195.6149956,0,34,0,A
160.4242671,440.81,28,62.44590545,A
127.1517203,0,23,0,A
152.6120205,82.07,22,19.41494927,A
115.5980076,111.84,24,24.19379357,A
75.19207444,350.87,21,30.75503178,A
47.30031555,23.21,22,8.353843103,A
81.08315896,11.46,16,7.154303168,A
57.320606,386.95,22,44.80015666,A
61.2815923,70.13,16,10.40822796,A
100.8832222,0,24,0,A
143.9338272,0,22,0,A
126.7732542,19.21,23,10.92410029,A
114.2494664,0,27,0,A
100.6971361,368.17,16,48.50492342,A
71.97907866,114.85,23,20.70502161,A
95.06796464,30.88,23,9.846333316,A
48.64186281,111.3,23,13.60716635,A
161.0763634,28.86,40,21.19140594,A
125.0025481,289.57,27,9.480165982,A
89.72864061,205.81,25,23.73857137,A
131.3587812,148.67,27,21.42235092,A
115.639317,207.69,24,29.29887489,A
129.1014809,100.85,26,16.08149266,A
117.1620762,0,21,0,A
109.2263429,67.94,16,14.7394021,A
182.7426048,180.23,32,41.51721139,A
77.67389009,54.66,22,13.75383302,A
136.1191276,187.63,21,33.70043283,A
88.32406372,144.43,20,21.40652812,A
104.4297004,159.08,21,8.490479558,A
153.5582269,1163.37,30,10.3208469,A
98.20162902,10,24,9.579844268,A
54.28662426,29.11,23,7.670608033,A
37.02805627,48.52,23,9.135322047,A
58.11542198,104.24,20,18.34922673,A
80.86961403,0,31,0,A
79.10421068,1767.07,22,117.6864017,A
75.49136199,174.29,19,17.14619873,A
79.3518213,121.19,17,16.94012504,A
41.2254363,127.28,20,18.54743888,A
112.07353,0,22,0,A
39.77398639,161.47,18,27.02841096,A
67.31242951,273.59,16,30.56486774,A
62.35545567,122.97,21,13.55049563,A
36.42052704,10.51,25,5.815276265,A
107.476318,73.28,26,18.76779583,A
182.3265121,185.9,28,30.34920706,A
93.25186516,67.39,23,15.31303364,A
141.9793585,131.27,32,31.90883211,A
171.9790314,35.98,20,16.16998943,A
128.3061876,22.82,19,11.6434627,A
120.5287746,10.5,19,9.484362845,A
140.7963289,23.47,28,10.98808627,A
165.3282367,104.11,23,25.83890354,A
129.2648818,80.19,21,13.42601231,A
89.63271843,108.15,16,19.80884497,A
35.58944785,384.91,17,6.558593037,A
36.33524988,193.41,15,27.71016497,A
185.6785076,367.74,23,13.74946013,A
85.63776488,128.64,28,24.11875366,A
110.3664422,0,27,0,A
56.36700697,14.87,19,6.970473797,A
116.0194911,0,19,0,A
66.90596377,30.07,21,8.810469631,A
66.62449026,392.03,12,7.920123502,A
172.1841072,841.82,27,13.6978614,A
98.04678289,32.26,22,12.63020109,A
116.5349016,574.62,33,17.12330696,A
66.44321021,117.61,16,18.76925633,A
85.36811609,358.6,25,35.5327719,A
118.3126566,260.63,24,35.95669996,A
167.2844748,55.78,28,17.4197055,A
174.5103006,441.44,23,71.47347375,A
126.4404073,31.37,37,18.90263067,A
123.1602465,98.49,18,9.511467139,A
163.7524612,463.36,24,49.34028261,A
126.0697453,108.78,24,22.60311755,A
73.6533209,48.51,15,9.050598532,A
50.02625797,200.32,19,17.65284257,A
118.3599601,23.36,26,10.77497924,A
105.3730613,449.09,16,37.2289832,A
156.3123995,133.74,21,21.66935104,A
104.9685554,169.36,22,25.444661,A
87.0389421,157.4,22,27.14450076,A
158.8569542,100.84,21,21.25867382,A
111.6577602,77.46,26,17.62880749,A
182.4224174,64.91,39,29.59070531,A
97.57458249,125.1,26,22.62441797,A
105.8385714,71.72,25,13.05005317,A
152.1869743,167.86,24,24.22005804,A
119.7558761,601.04,29,92.98648425,A
133.4696558,87.05,21,10.15153852,A
198.5363507,46.43,28,16.02921835,A
100.8932068,45.11,23,14.56463615,A
131.3004486,66.92,20,16.81417833,A
114.6849861,109.12,34,25.09043817,A
130.900337,147.34,30,18.38839551,A
34.91014608,146.81,17,13.94602043,A
104.2335627,70.3,29,21.99693324,A
106.4314398,93.97,19,15.86115016,A
119.8406093,193.57,31,28.64741663,A
136.0516635,97.25,29,15.53632499,A
128.3084604,137.6,23,21.6631645,A
198.9404547,0,22,0,A
99.68688573,31.52,15,10.96596056,A
103.5352406,196.46,21,31.12740316,A
65.58165143,62.09,16,10.31897707,A
134.4696681,162.42,22,23.27947947,A
39.44826787,1018.25,14,7.070907091,A
69.01526818,79.09,19,12.76409994,A
133.056988,117.57,26,18.75870088,A
147.5657979,21.68,25,12.16375919,A
80.73203216,46.41,24,9.079408933,A
172.2474122,156.86,21,29.79337101,A
144.3802407,59.84,23,16.05801379,A
159.1660471,115.89,17,28.55324866,A
103.9144214,146.08,14,20.79151041,A
156.9370564,283.93,26,41.44409178,A
58.78882262,92.09,22,14.61130438,A
158.5645158,29.1,31,21.00576093,A
59.6695668,99.64,19,14.03485349,A
157.1234409,75.6,34,26.0275695,A
98.88816681,1349.21,21,145.0743195,A
76.47488607,53.48,22,11.8477845,A
177.7194944,63.67,31,17.0843951,A
61.40652489,345.36,20,43.00091379,A
128.7588091,56.05,20,14.97180845,A
129.7164363,110.12,31,25.0854425,A
159.0777407,52.6,23,16.85858349,A
132.6800859,0,30,0,A
253.5902433,562.8,33,129.4175207,A
99.00402144,49.15,25,14.63504476,A
144.2881233,40.18,25,13.47842385,A
91.62323878,0,26,0,A
92.32359058,38.04,21,12.88857868,A
119.8894071,763.97,26,72.59161955,A
123.973068,190.48,35,31.18028788,A
129.5151382,37.85,26,13.09001106,A
110.8960211,113.92,23,22.10495568,A
131.0391803,83.01,24,25.92756941,A
133.5859997,46.19,23,15.37215599,A
114.8408765,35.25,23,12.21521032,A
124.7677437,260.16,29,35.69879512,A
193.5908632,247.62,30,30.63222856,A
150.4169239,0,25,0,A
105.5874524,35.95,25,10.6655312,A
69.94523651,59.62,22,11.58454443,A
152.7811869,60.82,25,18.79981008,A
54.00609091,282.63,27,23.91329131,A
65.56778799,79.84,23,11.26237191,A
76.30331364,80.1,23,16.99171255,A
127.8967247,114.98,24,20.9649976,A
144.5029549,896.09,19,111.0873007,A
145.8802606,22.32,24,13.77115911,A
192.8255749,328.6,25,53.69932686,A
173.3496067,69.99,25,18.09682362,A
53.80588359,384.43,24,55.74683588,A
35.52905281,200.03,24,26.26536109,A
97.13736346,117.37,22,14.36254377,A
86.62378763,1669.74,22,229.0200495,A
52.54461118,13.85,21,6.847623964,A
105.9212987,81.21,25,19.23402535,A
111.1756075,52.34,25,15.83816022,A
103.1809032,124.09,21,16.03417724,A
161.8864368,147.57,22,27.29901422,A
56.30267616,127.7,24,21.93297656,A
181.6012064,188.6,36,42.57589528,A
85.69674916,262.65,15,37.16106797,A
104.1677466,142.67,24,27.52479823,A
145.1537343,68.27,27,18.93594044,A
126.4570059,70.3,35,21.55047544,A
117.2300741,78.52,34,24.87775975,A
154.757952,490.87,32,53.16314797,A
84.64527775,131.06,19,24.25055928,A
148.4759863,38.51,28,14.29166516,A
98.13230282,271.65,24,8.610560188,A
112.4385314,55.6,28,21.68029143,A
117.514482,41.72,33,19.74176859,A
61.37368191,174.09,13,19.74638366,A
61.16170106,361.87,26,36.59438003,A
177.1435129,614.47,21,68.78388096,A
133.5543621,97.63,26,21.55190641,A
101.0434403,120.56,19,18.51219366,A
87.7094078,918.65,16,9.062934618,A
125.6282115,0,22,0,A
124.0740603,113.71,26,25.29222951,A
74.90510791,302.27,17,40.22910075,A
178.6582992,526.29,28,69.09002312,A
188.9509664,0,33,0,A
102.7653993,497.14,23,65.89911279,A
91.79999847,141.59,20,22.38145386,A
112.6233986,300.95,25,39.9952423,A
78.74505999,25.58,21,8.346324021,A
149.205198,410.16,26,35.42674314,A
54.93152428,5.47,23,5.305710034,A
146.0873706,134.49,25,20.73155655,A
143.6096017,12.03,18,11.82760554,A
166.5175241,0,22,0,A
97.77453436,188.79,18,28.79643194,A
43.4278738,7.23,24,5.350542467,A
132.7227463,54.01,22,16.25813743,A
149.1968419,228.77,18,24.05190584,A
141.6093717,72.4,31,17.24188995,A
129.6447593,120.72,27,25.88553715,A
65.71727815,371.8,18,41.74254915,A
139.9140831,13.71,24,11.32892259,A
147.5152024,394.46,27,17.95611252,A
127.7588423,36.39,27,19.2374062,A
118.749563,51.51,20,16.0207542,A
123.5279768,98.54,18,16.87512133,A
102.025703,69.85,16,15.14105962,A
197.5157649,31.78,22,16.31229879,A
61.16278449,35.5,17,10.07552017,A
163.2690178,329.57,27,45.99540186,A
177.0616004,53.58,26,17.83065353,A
115.3150281,205.23,17,29.494827,A
62.68549306,138.07,18,25.44693595,A
117.9919787,0,24,0,A
49.2392384,296.54,18,29.86834289,A
159.188453,136.2,22,26.58890299,A
144.4363383,295.65,30,31.83142917,A
120.7898496,166.09,21,21.94655037,A
116.7170204,174.14,20,30.09167833,A
145.3689175,104.32,26,22.35051753,A
151.199485,47.74,28,15.62130233,A
144.0840864,353.22,20,31.65969589,A
29.37858034,302.85,27,34.64755268,A
113.4781113,57.65,30,15.07894878,A
196.9448552,44.35,29,15.61004827,A
198.2225967,131.98,27,15.31838942,A
136.4287407,280.13,26,45.97786116,A
88.09531326,429.91,18,40.94916137,A
162.3790741,285.64,26,42.82560865,A
138.1461851,38.34,22,12.58982479,A
62.37843448,702.61,18,82.2564058,A
64.36382028,145.71,17,16.60466678,A
43.66847647,187.83,22,20.37969557,A
142.805701,160.05,29,32.78212462,A
104.7032032,71.65,24,23.89712223,A
78.13628249,57.56,15,12.45371047,A
154.5985482,62.91,20,16.12322114,A
113.1902223,105.17,27,22.59633573,A
101.2663668,100.6,23,17.34041144,A
53.98356288,183.99,14,20.65218472,A
74.52683532,463.8,21,32.93267232,A
69.24232385,23.59,15,8.553449136,A
173.0517842,126.8,24,27.00707317,A
68.11999752,80.77,17,15.30646324,B
46.36312943,757.89,14,98.87977641,B
76.00436505,34.47,14,8.435419915,B
70.89736646,77.14,14,14.92719317,B
62.44810271,937.23,15,118.719481,B
57.9965468,34.09,14,6.325082997,B
69.29079397,33.52,11,9.22203009,B
123.8561745,101.44,21,21.79480459,B
44.28603583,176.63,8,21.35374982,B
103.4059373,159.96,11,19.91430905,B
46.88394699,0,11,0,B
67.57381488,36.43,12,9.43693239,B
72.31730928,0,12,0,B
86.14950697,58.51,10,10.60017297,B
67.20365472,71.52,12,14.26242058,B
26.28979991,218.1,13,25.26702288,B
84.93212546,201.75,15,25.60096344,B
81.18107326,146.84,14,16.18414952,B
125.9562142,23.75,20,9.133553205,B
39.81695259,93.61,9,9.506466673,B
29.99047842,31.96,10,5.553722044,B
39.1501964,0,11,0,B
56.55537167,193.98,6,32.21225898,B
108.8684516,181.82,14,30.98778798,B
150.5739088,207.92,14,27.50637067,B
43.88299561,94.46,15,14.46428802,B
93.91099188,897.54,12,116.7346183,B
59.37152322,164.47,10,27.41140778,B
26.04550034,359.77,15,50.89966765,B
73.05942552,160.3,16,19.95577059,B
77.04151799,0,14,0,B
51.6838557,333.86,14,30.94980602,B
71.59345748,247.34,11,32.7602198,B
150.0091073,148.3,21,19.15400519,B
47.88617696,197.89,14,28.76333984,B
108.7508057,64,15,13.7445058,B
89.85878089,337.87,17,52.08715182,B
57.4847585,26.69,12,8.075617003,B
23.01794811,302.74,12,41.80916375,B
133.3426545,63.59,14,12.22841637,B
162.8029149,26.89,22,13.55314999,B
80.132916,304.31,17,36.96085225,B
83.18218531,32.96,13,9.399306797,B
66.87744805,109.49,16,16.56238708,B
242.6087194,382.36,27,50.38102845,B
30.96139173,43.74,11,6.520027221,B
145.8144022,191.41,29,32.97737062,B
50.00876078,90.48,14,15.46900893,B
93.446547,1714.74,11,150.4989908,B
47.12839201,62.97,11,7.789192112,B
145.4172398,264.97,16,11.513006,B
114.5599316,1175.75,21,94.6779716,B
63.18404806,385.18,17,54.98892973,B
274.5257743,196.82,32,84.81815392,B
105.5179352,0,12,0,B
65.33084937,177.42,21,20.74122936,B
74.64706886,74.58,17,11.14817418,B
109.0653105,468.83,32,23.33424961,B
173.3587153,203.31,43,60.88959158,B
47.22913629,280.74,11,24.00150519,B
134.8641517,120.64,16,17.43154991,B
50.31820478,703.16,14,58.48354805,B
43.13426705,202.04,13,27.90078975,B
48.93747299,77.31,8,15.66749093,B
61.51802328,38.64,16,8.482332292,B
84.68995623,47.91,12,9.027265184,B
43.13247666,520.01,15,68.2276661,B
70.29088464,181.55,10,20.8952745,B
67.44604873,107.53,12,17.3575925,B
41.15107162,327.69,10,32.29147902,B
87.9034388,161.11,12,28.82626765,B
45.68423366,51.78,17,6.703584821,B
136.7202239,86.55,19,17.10581883,B
77.23228508,31.91,15,10.59176867,B
55.80027105,70.07,14,11.34516271,B
34.29593907,34.36,14,5.423145929,B
72.04178043,402.92,9,41.02754535,B
82.63686704,51.66,15,12.22662935,B
96.57155751,34.7,13,11.45009522,B
118.0655266,135.28,22,29.70971516,B
127.2508654,40.33,17,13.37798268,B
78.68222806,185.74,13,31.30614138,B
81.98206459,223.67,15,27.84320346,B
114.0501544,159.04,14,20.67436775,B
40.24331907,29.88,12,6.475094232,B
44.88618059,128.62,11,17.91064677,B
84.65522475,495.47,12,52.18955311,B
73.75695523,81.04,15,5.766282656,B
54.28909466,130.41,9,16.01030801,B
68.2928583,17.4,8,7.499534586,B
46.79244535,9.36,13,5.100154208,B
53.15440071,46.4,15,8.808050628,B
46.18039251,0,10,0,B
60.43274998,451.33,10,63.33557822,B
130.7389691,760.15,15,85.01382614,B
188.2180719,51.24,16,19.4289722,B
101.8017439,129.79,18,17.75107846,B
125.6229703,112.27,14,15.70984421,B
43.08520537,107.38,16,15.44722974,B
106.4160716,17.28,19,8.313473599,B
107.7638574,913.12,32,85.38417203,B
123.3897291,58.62,11,12.93374022,B
74.13409845,64.43,13,9.69520405,B
56.45522178,205.61,12,17.04649465,B
95.45333762,2674.99,13,270.0211607,B
99.79062685,850.52,15,102.4810096,B
63.70193501,61.58,9,9.756726929,B
32.63806086,89.64,11,14.90532976,B
60.48440536,270.06,17,22.79476917,B
39.10972828,19.56,13,5.109664334,B
115.4573095,15.93,23,15.82445745,B
78.42843189,21.47,15,9.534344141,B
47.76220528,14.3,12,5.661973877,B
56.08081022,65.44,14,10.60541088,B
29.88751764,100.66,20,9.071008021,B
120.2036833,98.85,16,21.30249479,B
77.90334732,29.11,13,8.0067512,B
191.9660289,0,24,0,B
167.3947396,333.73,16,30.82626112,B
110.4342035,98.21,15,18.19563862,B
35.05869234,156.36,14,15.12639579,B
176.6384427,1578.61,14,107.549516,B
72.21980304,175.6,13,27.47885328,B
100.5547138,269.74,16,35.32581499,B
84.68896699,843.22,17,91.08903571,B
47.01822375,130.97,18,15.07815492,B
85.94500536,105.48,11,14.62033166,B
61.82062254,295.43,7,41.42559762,B
46.16406823,118.02,10,12.53119071,B
102.815293,202.75,21,33.84666419,B
129.2834324,13.9,19,9.318147096,B
47.33956796,1830.72,14,178.5601979,B
63.94507907,157.06,10,21.10329829,B
63.92762446,23.31,12,6.08670335,B
47.79517109,206.87,15,30.39487917,B
64.81447708,32.76,13,6.755351826,B
116.123255,370.57,14,47.93328761,B
118.2148125,61.02,18,11.27781037,B
40.65135179,119.24,14,18.93126618,B
45.81348274,60.85,7,7.447793824,B
141.8076845,17.84,19,9.727369878,B
46.98243389,132.17,15,12.79207287,B
66.2180279,269.89,12,42.1380258,B
37.32702433,136.74,15,15.37400682,B
50.62083195,422.25,14,59.90790724,B
56.25821378,350.43,11,41.72058566,B
87.50246516,155.51,11,20.26620228,B
129.8523252,106.1,15,18.27569005,B
47.82651065,9.3,16,5.214509678,B
66.23041827,725.02,8,49.1142112,B
64.50190269,216.98,21,30.1125937,B
134.3437695,83.37,22,24.22078503,B
91.41570839,95.47,13,13.16360248,B
82.33762336,0,15,0,B
92.53679714,68.08,10,10.79408666,B
64.6830467,0,14,0,B
91.85051577,91.94,13,16.32498784,B
90.02903204,680.18,18,98.59500183,B
24.99247225,149.07,14,21.86471499,B
87.13462019,27.91,12,9.077835528,B
112.1490751,65.13,20,17.98095282,B
61.61531204,150.47,11,14.20150332,B
102.4637397,133.46,16,17.67354271,B
74.40698401,38.92,11,10.84581448,B
72.47922193,344.42,17,33.53633638,B
76.55134291,37.2,12,10.24068772,B
104.8019369,157.26,18,30.98492256,B
51.08894744,133.42,12,22.15393415,B
88.93889572,18.3,12,8.925490299,B
43.71655494,122.89,19,17.9441849,B
49.10007657,132.31,15,13.62120755,B
33.53405763,6.72,16,3.797899864,B
44.94523759,124.1,12,20.56748738,B
84.22363458,22.26,14,8.706343781,B
149.8396922,166.47,21,22.05560956,B
85.73472688,101.79,14,19.24363776,B
115.2017983,69.46,21,20.40368312,B
40.52810257,18.29,12,6.154610457,B
54.74660264,67.37,11,10.80350295,B
50.71516391,17.81,11,5.378241247,B
14.8742663,92.78,11,13.08397776,B
48.79429289,71.02,9,11.86023384,B
110.2223914,82.15,12,18.97531391,B
60.51260293,45.3,13,7.274889004,B
73.83083625,146.15,13,21.05259342,B
90.0569337,231.62,17,26.26356348,B
73.49244128,173.59,19,27.78428353,B
56.10841015,65.53,15,9.195262347,B
89.9302368,1951.15,14,126.0085959,B
68.61166823,14.6,14,6.565065149,B
50.53163826,49.65,9,10.73659824,B
65.82843692,23.78,14,7.873660443,B
159.8826286,37.34,17,13.04362126,B
42.07554994,519.4,12,70.78812952,B
47.19641233,42.46,14,7.899280255,B
57.60078058,991.23,12,109.7125513,B
162.2025073,57.55,16,17.55760804,B
46.30535801,224.75,11,32.55679764,B
106.8260887,13.97,16,8.653005299,B
27.48772763,265.5,10,20.44621129,B
44.13926451,178.94,11,21.49922461,B
81.32472638,26.26,15,8.774792629,B
126.1642207,24.85,17,9.44330012,B
107.2011672,137.5,23,23.83644396,B
109.0005431,227.84,19,35.15530899,B
36.31902657,957.66,13,106.024702,B
44.55233899,49.86,8,8.433713891,B
139.9908144,449.42,21,15.68465616,B
42.40063836,201.43,15,24.09229674,B
95.68781355,48.06,14,12.70064002,B
53.59238488,270.87,14,38.0400965,B
63.29697411,347.32,11,44.98647585,B
48.03410984,45.96,8,8.717992667,B
68.43882323,161.83,11,22.61832387,B
74.40208723,162.81,15,23.67846363,B
65.62708169,37.04,11,9.742510708,B
140.9908816,26.05,14,11.16522688,B
169.6865381,98.45,21,17.98208876,B
61.27625715,29.28,8,7.266407063,B
64.28338233,130.44,11,22.28912981,B
39.11905923,174.01,14,18.20419593,B
78.45386118,12.82,13,7.401731205,B
58.70325093,213.34,14,24.43448875,B
35.1390073,45.44,10,9.645359876,B
61.24609703,37.86,12,8.195406012,B
161.4185753,160.21,45,47.63214469,B
53.69968432,371.84,12,36.92800187,B
71.39180772,259.85,18,28.59536163,B
114.7692796,172.12,22,28.30103805,B
48.67831075,215.78,9,33.82205782,B
61.40141237,56.15,14,8.659245134,B
47.82361207,963.82,11,105.8188407,B
139.6383688,307.6,19,45.55673575,B
122.0655509,99.03,23,25.61848324,B
54.49402576,76.52,10,11.28594139,B
180.844594,141.31,27,32.91176799,B
108.7397081,102.1,17,21.15212435,B
76.98857315,31.33,8,10.73750496,B
54.30322559,136.39,13,23.02210111,B
50.82619767,487.37,9,59.61115378,B
52.21931262,47.42,13,10.21466331,B
55.82412447,448.51,12,36.98771305,B
52.25267312,112.96,14,13.55445565,B
197.8650281,383.56,24,36.02771589,B
91.71754837,95.99,19,12.8155201,B
105.0892039,114.32,14,17.75574572,B
63.98484066,70.74,12,13.93716429,B
97.50556354,215.94,13,35.01302763,B
87.23851581,175.55,10,20.90436542,B
67.40124696,0,9,0,B
165.6999608,61.19,18,18.45460168,B
59.6235233,175.1,12,25.05971791,B
65.39685511,2469.75,18,183.3781063,B
85.13773487,1137.98,17,159.2086299,B
133.5735075,18.09,21,10.78771587,B
102.683776,944.69,11,87.45888858,B
94.13741488,56.11,17,9.963474674,B
77.83297873,50.23,8,9.985591579,B
88.439236,141.06,14,17.26926647,B
139.4687508,915.67,18,108.1200218,B
50.047774,245.95,12,27.58482517,B
99.90470237,322.96,15,38.39526351,B
72.86562383,79.03,14,11.30477764,B
131.004327,550.18,33,77.58679701,B
114.9646157,17.95,18,16.05598474,B
74.20265014,0,13,0,B
75.43732219,130.65,10,15.05343172,B
179.383617,76.99,25,25.55526687,B
23.49924988,22.49,11,4.210032629,B
33.17161618,184.4,14,22.56771936,B
101.2341671,111.14,19,21.13605913,B
35.70702609,433.27,12,57.30611889,B
71.63427461,1151.02,12,131.0566297,B
51.20514048,80.01,14,15.11228976,B
48.05477583,36.25,13,8.531402525,B
167.8896933,64.73,27,28.78974667,B
85.72687691,106.84,16,16.27870685,B
63.03091811,0,15,0,B
187.0974307,37.7,19,17.17369255,B
50.51177811,117.77,11,16.86442907,B
55.16240854,24.81,14,6.53041829,B
42.06582616,52.83,13,6.684935673,B
105.4707263,23.46,14,8.697224914,B
86.72972747,137.69,10,23.39510867,B
69.55786193,1002.01,16,73.09635082,B
108.8462118,0,11,0,B
103.3231897,220.34,14,22.30992106,B
108.6260101,401.99,18,42.72321701,B
64.33406692,29.51,13,6.603997935,B
63.45802179,202.55,7,29.42433701,B
46.74865352,57.79,6,10.0803126,B
69.37860113,1852.49,19,224.5916116,B
73.79255611,1553.08,15,200.1384786,B
126.4615954,289.27,15,43.3707271,B
120.1835665,0,19,0,B
70.09452301,61,18,11.68208093,B
75.55367334,17.95,12,8.459825983,B
57.07532439,13.11,11,5.65328238,B
114.8742756,169.65,19,35.56997705,B
85.20355484,318.39,13,45.53280721,B
59.95669088,988.64,12,81.44430389,B
123.0357489,105.37,11,18.02182162,B
51.48527153,59.71,12,12.66739527,B
69.45454042,220.71,11,32.70909563,B
43.38322113,115.04,10,13.2392029,B
52.02046443,116.84,10,19.17446472,B
82.19802482,357.83,13,33.0849396,B
50.56445755,128.8,11,20.2015822,B
106.1586313,27.43,19,15.24291072,B
32.50967685,22.84,18,4.957032338,B
87.7230614,393.35,13,61.47695608,B
59.54794033,902.33,15,103.1941157,B
54.62046217,373.73,16,37.63443189,B
109.5949341,15.45,15,8.280819678,B
97.66630646,0,12,0,B
66.08067593,165.98,12,26.60659542,B
82.29885478,37.74,17,8.187418024,B
76.73993122,174.12,13,26.87914747,B
56.47340496,66.71,9,9.504991988,B
70.10407148,46.08,20,9.866680594,B
54.93083315,15.69,14,6.290970319,B
47.48040867,56.43,11,8.318410754,B
120.2906047,45.42,24,17.85649676,B
123.874476,0,12,0,B
27.09411014,38.4,11,6.952673334,B
65.54200334,190.37,8,18.34138072,B
49.14700318,81.12,8,14.71877755,B
49.977355,479.02,8,63.18000827,B
132.8295735,87.73,18,20.17445406,B
26.64452663,0,9,0,B
154.9741154,22.27,14,12.30722128,B
106.8136836,256.45,19,36.89155714,B
40.53695545,187.47,10,21.83541807,B
125.1445274,194.43,36,42.91723827,B
49.30277077,67.49,11,12.3347988,B
89.50406683,107.99,18,19.2973115,B
111.8926064,0,17,0,B
65.75269462,110.94,17,18.10256848,B
44.24040792,204.99,11,28.58391318,B
103.6837847,41.01,11,10.07652011,B
64.29945978,73.52,11,13.66729617,B
117.934022,38.67,16,13.16047044,B
133.8326069,751.47,18,117.5041322,B
99.27159122,0,15,0,B
199.8802282,301.91,21,51.67747078,B
125.6436607,155.66,13,22.17755211,B
93.03185669,74.02,14,13.7119262,B
109.2543105,80.51,20,18.15086987,B
40.25051812,61.11,13,11.0416912,B
123.1011703,589.28,20,46.08456744,B
101.116516,32.43,14,9.916081175,B
49.21075611,43.48,14,9.841177707,B
43.55787393,45.55,14,7.766310781,B
41.73444759,242.38,13,19.39347586,B
29.05171298,706.47,15,66.93704063,B
173.1380001,70.04,21,15.19496432,B
74.37792241,69.92,17,13.39997686,B
35.85664692,310.02,10,26.95690498,B
73.98648515,186.77,18,24.77958976,B
131.9813289,13.47,16,9.621765334,B
67.78781383,378.89,17,56.92051628,B
54.98233725,63.15,12,11.03401583,B
63.51646197,16.5,19,5.225042127,B
123.7840431,53.11,19,21.48872617,B
38.15538514,46.88,7,6.889220402,B
55.34390797,130.76,11,12.91766901,B
72.09820314,33.46,14,8.779046332,B
24.87897467,242.41,13,27.03202382,B
43.29288395,27.88,13,7.703429791,B
